"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","415,474.00","442,640.00","371,127.00","298,623.00","388,223.00","472,781.00","413,316.00","438,673.00","364,566.00","537,422.00"
"3","Pretax Income","69,942.00","58,292.00","43,134.00","22,447.00","40,451.00","47,637.00","56,160.00","58,038.00","52,165.00","52,877.00"
"4","Net Income","50,015.00","44,987.00","30,070.00","15,187.00","27,003.00","28,134.00","40,281.00","40,401.00","40,165.00","40,011.00"
"5","Cash & Short-Term Investments","993,225.00","1,063,461.00","1,053,702.00","1,134,433.00","1,134,770.00","1,156,012.00","901,238.00","807,492.00","720,080.00","1,015,955.00"
"6","Cash Only","993,225.00","1,063,461.00","1,053,702.00","1,134,433.00","1,134,770.00","1,156,012.00","901,238.00","807,492.00","-","-"
"7","Total Accounts Receivables","965,586.00","971,627.00","900,966.00","868,590.00","830,184.00","951,181.00","955,650.00","1,053,538.00","1,054,024.00","1,093,338.00"
"8","Inventories","2,344,071.00","2,294,923.00","2,278,317.00","2,295,819.00","2,296,671.00","2,314,922.00","2,230,826.00","2,186,121.00","2,135,324.00","2,177,944.00"
"9","Net Property, Plant & Equipment","248,372.00","244,235.00","237,023.00","225,770.00","217,250.00","288,089.00","345,684.00","394,618.00","401,948.00","430,743.00"
"10","Accrued Payable","1,007,643.00","975,810.00","1,017,967.00","1,052,106.00","1,101,477.00","1,171,225.00","1,035,775.00","1,065,348.00","991,758.00","1,175,400.00"
"11","Short Term Debt","148,719.00","122,024.00","88,900.00","53,532.00","62,106.00","15,674.00","17,143.00","17,536.00","33,394.00","58,113.00"
"12","Long Term Debt","352,077.00","444,925.00","996,043.00","1,095,998.00","1,057,906.00","1,200,707.00","1,195,702.00","1,182,792.00","1,168,605.00","1,446,791.00"
"13","Net Operating Cash Flow","2,182.00","123,416.00","64,580.00","68,942.00","158,118.00","11,050.00","(64,228.00)","21,030.00","(15,247.00)","222,141.00"
"14","Capital Expenditures","(132,245.00)","(88,542.00)","(30,679.00)","(11,500.00)","(25,174.00)","(46,745.00)","(175,061.00)","(62,960.00)","4,544.00","(34,750.00)"
"15","Total Shares Outstanding (million)","2,427,689.00","2,427,687.00","2,427,687.86","2,427,687.86","2,427,687.86","2,427,687.86","2,427,688.00","2,427,688.00","2,427,688.00","2,427,688.00"
