"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","69,597.00","74,168.00","77,116.00","80,537.00","67,728.00","72,754.00","76,042.00","71,201.00","65,362.00","71,412.00"
"3","Pretax Income","8,238.00","9,837.00","6,758.00","9,041.00","13,729.00","1,967.00","5,526.00","4,363.00","5,976.00","6,015.00"
"4","Net Income","6,357.00","8,034.00","3,787.00","5,741.00","11,754.00","260.00","4,221.00","2,792.00","4,460.00","4,260.00"
"5","Cash & Short-Term Investments","91,025.00","83,305.00","90,083.00","94,762.00","104,378.00","85,167.00","86,889.00","94,904.00","115,670.00","98,042.00"
"6","Total Accounts Receivables","85,404.00","86,233.00","73,310.00","100,094.00","90,563.00","85,295.00","81,396.00","89,013.00","77,615.00","93,152.00"
"7","Inventories","106,507.00","111,183.00","105,958.00","109,097.00","137,655.00","142,647.00","131,756.00","123,274.00","121,350.00","112,492.00"
"8","Net Property, Plant & Equipment","142,282.00","145,851.00","146,403.00","143,819.00","142,741.00","142,266.00","142,291.00","142,948.00","140,744.00","139,681.00"
"9","Accrued Payable","-","-","-","-","-","-","11,920.00","-","-","-"
"10","Short Term Debt","12,760.00","17,841.00","12,633.00","14,314.00","20,847.00","25,234.00","29,723.00","33,036.00","34,383.00","24,974.00"
"11","Long Term Debt","39,952.00","36,922.00","35,291.00","33,078.00","30,777.00","32,517.00","27,596.00","27,445.00","26,111.00","24,482.00"
"12","Net Operating Cash Flow","21,397.00","(5,800.00)","16,918.00","5,496.00","8,799.00","(13,188.00)","7,784.00","9,018.00","22,801.00","7,501.00"
"13","Capital Expenditures","(1,298.00)","(1,532.00)","69.00","(2,117.00)","(514.00)","(4,515.00)","(3,238.00)","(3,813.00)","2,455.00","(2,187.00)"
"14","Total Shares Outstanding (million)","139,581.99","139,581.99","138,302.00","139,696.99","139,696.99","140,691.99","140,759.99","151,649.00","151,724.00","151,864.00"
