"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","847,311.00","906,436.00","982,488.00","884,159.00","626,624.00","850,708.00","35,952.00","605,944.00","632,829.00","698,958.00"
"3","Pretax Income","66,661.00","71,880.00","71,913.00","55,087.00","18,968.00","56,133.00","20,622.00","20,156.00","14,186.00","43,425.00"
"4","Net Income","41,828.00","46,413.00","84,000.00","38,533.00","12,657.00","33,968.00","25,285.00","12,976.00","6,958.00","12,639.00"
"5","Cash & Short-Term Investments","513,320.00","519,707.00","478,335.00","447,903.00","382,575.00","498,987.00","462,234.00","592,830.00","265,502.00","316,958.00"
"6","Cash Only","513,320.00","519,707.00","478,335.00","447,903.00","382,575.00","498,987.00","462,234.00","592,830.00","265,502.00","316,958.00"
"7","Total Accounts Receivables","574,736.00","594,330.00","647,555.00","642,877.00","557,910.00","630,511.00","555,979.00","572,972.00","612,788.00","637,526.00"
"8","Inventories","53,233.00","51,522.00","53,609.00","61,570.00","52,636.00","52,565.00","52,052.00","48,309.00","53,562.00","55,151.00"
"9","Net Property, Plant & Equipment","3,268,477.00","3,342,700.00","3,682,845.00","3,673,329.00","3,655,927.00","3,652,298.00","3,914,755.00","3,878,768.00","3,882,082.00","4,049,430.00"
"10","Accrued Payable","511,983.00","594,441.00","770,523.00","746,050.00","566,111.00","619,191.00","605,055.00","572,595.00","581,905.00","645,653.00"
"11","Short Term Debt","277,507.00","280,440.00","336,872.00","346,596.00","602,050.00","622,226.00","551,307.00","713,099.00","904,282.00","901,991.00"
"12","Long Term Debt","2,527,394.00","2,527,988.00","2,648,602.00","2,614,345.00","2,390,489.00","2,476,050.00","2,602,650.00","2,559,839.00","2,139,687.00","2,279,293.00"
"13","Net Operating Cash Flow","76,689.00","184,798.00","211,730.00","91,942.00","(18,755.00)","156,732.00","106,828.00","62,159.00","59,908.00","139,582.00"
"14","Capital Expenditures","(86,816.00)","(121,880.00)","(140,105.00)","(55,004.00)","(24,077.00)","(41,424.00)","(123,443.00)","(27,387.00)","(65,749.00)","(29,638.00)"
"15","Total Shares Outstanding (million)","4,323,009.04","4,284,117.36","4,276,890.48","4,279,593.30","4,279,610.30","4,279,610.30","4,279,736.04","4,280,463.43","4,285,463.30","4,299,042.30"
