"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-03-2020"
"2","Sales/Revenue","10,200.49","11,790.26","79,185.59","228,174.96","256,882.94","197,654.56","136,555.44","154,509.50","156,329.43","142,783.00"
"3","Pretax Income","(2,159.85)","(2,389.83)","(4,160.81)","(4,418.68)","(401.75)","(19,418.61)","1,900.37","1,774.40","1,191.02","(11,720.00)"
"4","Net Income","(2,154.69)","(2,389.83)","(4,247.62)","(5,374.66)","(1,724.52)","(20,566.20)","1,551.08","770.93","286.70","(12,194.00)"
"5","Cash & Short-Term Investments","6,487.15","1,500.33","28,336.44","38,208.37","35,247.83","27,077.48","25,217.78","21,792.39","16,386.38","44,883.00"
"6","Cash Only","5,359.59","569.89","12,754.38","22,838.39","18,050.10","13,706.49","11,371.59","11,860.09","13,064.54","18,596.00"
"7","Total Accounts Receivables","2,775.93","7,155.86","25,109.78","16,691.82","26,426.10","26,115.74","26,534.83","24,906.39","22,137.77","36,689.00"
"8","Inventories","-","-","-","13,693.20","18,671.23","17,732.87","17,385.95","18,028.15","18,626.21","130,888.00"
"9","Net Property, Plant & Equipment","3,051.39","3,077.45","3,287.64","12,068.22","14,180.04","9,053.82","9,337.59","8,349.50","8,957.99","30,019.00"
"10","Accrued Payable","-","-","-","-","2,245.49","834.72","536.05","28,615.10","30,418.45","71,368.00"
"11","Short Term Debt","104.76","96.17","117.24","336.54","2,303.13","25.05","26.45","27.92","61.08","64,361.00"
"12","Long Term Debt","1,088.82","1,223.07","1,121.19","163.84","325.73","114.95","87.34","57.86","226.40","5,056.00"
"13","Net Operating Cash Flow","(351.66)","(6,010.64)","(6,910.11)","(8,046.21)","(1,128.38)","(9,650.28)","(2,566.47)","46.38","12,164.24","(2,319.00)"
"14","Capital Expenditures","(315.14)","(372.69)","(691.80)","(7,670.07)","(4,552.39)","(6,882.31)","(1,276.08)","(11.17)","(1,457.34)","(1,333.00)"
"15","Total Shares Outstanding (million)","72,404.00","79,644.00","253,138.00","224,631.19","224,631.19","286,249.96","286,249.96","314,874.91","314,874.05","481,913.23"
