"1","Financial Year","31-10-2019       3","31-01-2020       4","30-04-2020       1","31-07-2020       2","31-10-2020       3","31-01-2021       4","30-04-2021       1","31-07-2021       2","31-10-2021       3","31-01-2022       4"
"2","Sales/Revenue","10,875.00","7,618.14","8,913.00","10,274.00","11,873.00","10,281.51","12,665.00","11,189.00","12,056.00","13,402.00"
"3","Pretax Income","136.00","(158.02)","419.00","769.00","624.00","(311.34)","(140.00)","(888.00)","1,871.00","368.00"
"4","Net Income","136.00","(476.91)","419.00","619.00","474.00","94.10","(140.00)","(888.00)","2,449.00","(76.00)"
"5","Cash & Short-Term Investments","5,990.00","7,434.30","6,900.00","6,732.00","7,123.00","7,385.46","6,417.00","7,081.00","8,286.00","7,027.00"
"6","Cash Only","415.00","1,109.79","617.00","707.00","1,068.00","1,300.87","807.00","1,947.00","2,628.00","846.00"
"7","Total Accounts Receivables","10,689.00","7,094.31","8,559.00","10,685.00","11,482.00","9,743.92","10,342.00","9,816.00","11,005.00","11,479.00"
"8","Inventories","6,273.00","5,870.27","6,795.00","7,063.00","7,025.00","7,460.33","6,562.00","5,300.00","4,919.00","4,253.00"
"9","Net Property, Plant & Equipment","52,865.00","54,541.78","53,741.00","53,206.00","53,107.00","52,995.88","54,082.00","53,727.00","53,157.00","52,486.00"
"10","Short Term Debt","-","-","-","-","-","-","-","-","-","-"
"11","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"12","Net Operating Cash Flow","(363.00)","1,455.00","(508.00)","110.00","1,113.00","2,148.00","881.00","1,042.00","1,375.00","(196.00)"
"13","Capital Expenditures","(186.00)","397.00","(74.00)","(320.00)","(752.00)","(1,455.00)","(1,875.00)","(411.00)","(195.00)","(88.00)"
"14","Total Shares Outstanding (million)","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00"
