"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","20,169.00","38,117.00","26,403.11","22,964.00","30,837.00","57,762.00","58,252.38","41,741.00","61,206.00","85,913.00"
"3","Pretax Income","(590.00)","(333.00)","(669.19)","(492.00)","(747.00)","(1,817.00)","(1,078.64)","2.00","20.00","698.00"
"4","Net Income","(783.00)","(322.00)","(756.98)","(543.00)","(787.00)","(4,253.00)","(6,242.54)","5,006.00","(205.00)","310.00"
"5","Cash & Short-Term Investments","3,270.00","3,637.00","6,933.00","5,720.00","6,099.00","2,947.00","7,635.00","4,810.00","8,972.00","7,827.00"
"6","Cash Only","-","-","-","-","-","2,603.00","6,401.00","4,557.00","3,717.00","4,474.00"
"7","Total Accounts Receivables","7,231.00","8,034.00","3,487.00","6,057.00","9,365.00","8,171.00","10,958.00","16,152.00","11,332.00","20,655.00"
"8","Inventories","9,343.00","6,844.00","4,966.00","4,846.00","4,132.00","3,994.00","-","-","-","6.00"
"9","Net Property, Plant & Equipment","9,739.00","9,556.00","9,296.00","9,107.00","8,914.00","8,000.00","7,891.00","243.00","3,289.00","3,279.00"
"10","Short Term Debt","5,945.00","1,305.00","336.00","325.00","272.00","198.00","148.00","122.00","444.00","447.00"
"11","Long Term Debt","531.00","390.00","336.00","282.00","245.00","217.00","189.00","164.00","2,834.00","2,722.00"
"12","Net Operating Cash Flow","642.00","4,726.00","4,479.00","(1,814.00)","471.00","(2,032.00)","871.00","(12,896.00)","5,507.00","(914.00)"
"13","Capital Expenditures","(19.00)","(19.00)","(3.00)","(5.00)","(4.00)","(13.00)","(11.00)","(12.00)","(52.00)","(105.00)"
"14","Total Shares Outstanding (million)","186,400.00","186,400.00","186,400.00","186,400.00","262,666.00","262,666.00","288,932.60","288,932.60","288,932.60","388,932.60"
