"1","Financial Year","30-04-2012","30-04-2013","30-04-2014","30-04-2015","30-04-2016","30-04-2017","30-04-2018","30-04-2019","30-04-2020","30-04-2021"
"2","Sales/Revenue","82,110.85","96,893.68","100,300.04","106,632.43","133,505.50","178,784.56","207,416.56","219,569.29","210,482.83","246,503.00"
"3","Pretax Income","7,986.68","10,362.88","15,006.09","20,607.03","25,757.40","26,603.43","19,125.94","(1,686.68)","15,880.05","37,127.00"
"4","Net Income","5,614.82","7,840.84","11,490.11","15,457.21","20,194.23","23,000.59","16,394.81","(5,119.68)","17,276.61","33,601.00"
"5","Cash & Short-Term Investments","2,933.42","6,344.00","15,835.64","6,003.19","24,846.26","56,840.21","4,352.65","8,282.08","4,870.00","13,648.00"
"6","Cash Only","2,655.29","6,176.63","7,116.72","5,308.70","7,954.81","12,753.90","4,352.65","8,282.08","4,870.00","13,648.00"
"7","Total Accounts Receivables","25,118.37","24,275.89","23,661.21","26,490.34","33,214.50","45,245.94","51,920.40","52,026.45","49,236.00","47,226.00"
"8","Inventories","12,745.16","13,073.87","12,774.77","14,831.11","17,918.93","27,031.02","32,854.32","33,425.26","40,156.00","41,540.00"
"9","Net Property, Plant & Equipment","32,753.50","35,035.44","31,978.67","43,137.49","51,320.74","97,752.53","214,445.77","214,740.06","203,997.00","204,415.00"
"10","Short Term Debt","3,489.68","2,106.07","1,996.34","1,545.39","2,296.18","20,762.63","39,853.58","56,368.80","44,842.00","34,038.00"
"11","Long Term Debt","771.93","2,240.18","1,057.53","2,327.63","3,824.47","8,959.86","44,544.00","59,594.91","50,565.00","40,397.00"
"12","Net Operating Cash Flow","8,475.78","11,955.63","15,366.22","19,751.90","12,735.15","14,483.73","10,268.45","(3,226.75)","29,057.00","59,383.00"
"13","Capital Expenditures","(2,333.24)","(1,943.70)","(2,025.97)","(13,265.42)","(13,095.28)","(36,614.92)","(102,499.02)","(14,024.84)","(4,258.00)","(12,691.00)"
"14","Total Shares Outstanding (million)","119,999.00","119,999.00","159,999.20","159,999.20","176,000.00","193,600.00","192,761.04","192,761.04","192,561.04","192,561.04"
