"1","Financial Year","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2"
"2","Sales/Revenue","234,050.00","240,973.00","372,737.00","471,633.00","425,752.00","167,183.00","297,626.00","308,923.00","226,709.00","225,749.00"
"3","Pretax Income","8,415.00","9,825.00","14,281.00","20,434.00","26,868.00","(222,026.00)","7,625.00","34,617.00","5,714.00","(38,232.00)"
"4","Net Income","4,135.00","11,057.00","2,518.00","6,029.00","15,645.00","(219,606.00)","920.00","26,898.00","5,201.00","(32,416.00)"
"5","Cash & Short-Term Investments","316,553.00","272,611.00","436,479.00","517,834.00","510,885.00","554,543.00","765,344.00","843,409.00","627,815.00","701,901.00"
"6","Cash Only","315,338.00","271,398.00","435,301.00","516,945.00","510,277.00","553,804.00","514,379.00","540,412.00","353,017.00","426,130.00"
"7","Total Accounts Receivables","1,655,054.00","1,696,687.00","1,693,620.00","1,745,734.00","1,877,066.00","1,608,172.00","1,390,281.00","1,306,611.00","1,324,871.00","1,199,049.00"
"8","Inventories","1,107,081.00","1,219,828.00","1,075,701.00","963,153.00","901,231.00","887,936.00","867,259.00","852,281.00","840,963.00","810,688.00"
"9","Net Property, Plant & Equipment","755,520.00","757,141.00","749,427.00","677,638.00","670,301.00","661,004.00","731,342.00","740,128.00","729,118.00","724,851.00"
"10","Accrued Payable","932,355.00","964,816.00","964,596.00","952,868.00","903,995.00","937,523.00","932,617.00","960,829.00","934,525.00","824,908.00"
"11","Short Term Debt","663,254.00","677,519.00","727,497.00","845,778.00","939,092.00","954,112.00","641,747.00","657,686.00","615,157.00","723,963.00"
"12","Long Term Debt","850,820.00","892,086.00","1,082,014.00","1,061,432.00","1,056,709.00","1,050,571.00","1,378,229.00","1,334,751.00","1,264,975.00","1,268,820.00"
"13","Net Operating Cash Flow","(148,424.00)","(202,747.00)","9,359.00","95,467.00","(102,447.00)","123,528.00","77,297.00","117,180.00","(103,430.00)","(5,780.00)"
"14","Capital Expenditures","-","-","-","(55,585.00)","-","-","-","-","-","-"
"15","Total Shares Outstanding (million)","4,399,852.97","4,404,586.17","4,412,046.27","4,412,046.00","4,412,046.00","4,412,046.00","4,412,046.00","4,412,046.00","4,412,046.00","4,467,509.51"
