"1","Financial Year","31-12-2017       4","31-03-2018       1","30-06-2018       2","30-09-2018       3","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1"
"2","Sales/Revenue","85,091.00","1,050,358.00","232,282.00","681,348.00","271,438.00","229,133.00","222,599.00","239,629.00","190,762.00","207,532.00"
"3","Pretax Income","(10,728.00)","320,916.00","103,430.00","81,812.00","(195,238.00)","217,280.00","(1,503.00)","(4,465.00)","29,651.00","(218,129.00)"
"4","Net Income","(18,077.00)","128,608.00","97,947.00","14,339.00","(164,022.00)","163,104.00","(18,534.00)","(14,941.00)","21,579.00","(148,635.00)"
"5","Cash & Short-Term Investments","1,847,259.00","2,020,189.00","1,987,888.00","2,493,305.00","1,773,798.00","1,932,736.00","1,719,139.00","1,517,666.00","1,577,405.00","1,956,844.00"
"6","Cash Only","-","-","-","-","-","-","-","-","-","1,176,411.00"
"7","Total Accounts Receivables","692,691.00","881,307.00","742,644.00","821,336.00","432,980.00","622,653.00","549,870.00","436,893.00","414,910.00","454,178.00"
"8","Inventories","795,112.00","371,002.00","408,190.00","97,875.00","100,368.00","101,153.00","99,676.00","98,086.00","97,731.00","126,780.00"
"9","Net Property, Plant & Equipment","2,410,844.00","2,306,154.00","2,297,242.00","2,296,813.00","2,233,734.00","2,210,657.00","1,876,885.00","2,176,238.00","2,068,249.00","1,976,819.00"
"10","Accrued Payable","557,013.00","714,800.00","654,004.00","806,002.00","344,244.00","559,113.00","441,529.00","393,750.00","355,192.00","415,106.00"
"11","Short Term Debt","2,701,788.00","2,197,371.00","1,907,901.00","2,034,352.00","1,241,758.00","1,214,778.00","1,129,977.00","1,272,301.00","1,321,738.00","1,804,484.00"
"12","Long Term Debt","363,691.00","336,237.00","398,325.00","402,939.00","688,071.00","687,536.00","690,359.00","681,690.00","605,866.00","540,218.00"
"13","Net Operating Cash Flow","123,548.00","732,831.00","(2,644.00)","536,362.00","(20,373.00)","49,000.00","(67,073.00)","67,930.00","37,687.00","44,252.00"
"14","Capital Expenditures","17,488.00","(6,587.00)","(8,508.00)","(5,543.00)","(12,531.00)","(4,184.00)","(2,255.00)","(5,213.00)","(2,896.00)","(2,733.00)"
"15","Total Shares Outstanding (million)","1,711,910.00","1,711,910.00","1,711,910.00","1,711,910.00","1,711,910.00","1,711,910.00","1,711,910.00","1,711,910.00","1,711,910.00","1,711,910.00"
