"1","Financial Year","30-09-2019       4","31-12-2019       1","31-03-2020       2","30-06-2020       3","30-09-2020       4","31-12-2020       1","31-03-2021       2","30-06-2021       3","30-09-2021       4","31-12-2021       1"
"2","Sales/Revenue","104,807.00","47,498.00","68,080.00","20,203.00","61,302.00","47,937.00","62,951.00","62,214.00","95,576.00","106,026.00"
"3","Pretax Income","22,227.00","8,866.00","13,639.00","4,523.00","21,049.00","8,425.00","8,530.00","7,811.00","13,237.00","12,604.00"
"4","Net Income","19,724.00","9,135.00","9,016.00","2,810.00","8,135.00","5,324.00","5,118.00","3,572.00","7,365.00","7,598.00"
"5","Cash & Short-Term Investments","125,509.00","201,140.00","291,366.00","278,041.00","267,778.00","365,602.00","342,002.00","269,016.00","258,776.00","282,900.00"
"6","Cash Only","87,093.00","154,492.00","162,560.00","157,492.00","140,606.00","97,623.00","197,316.00","126,562.00","121,895.00","170,546.00"
"7","Total Accounts Receivables","310,884.00","209,425.00","222,257.00","186,862.00","213,593.00","222,901.00","221,384.00","245,471.00","295,922.00","351,875.00"
"8","Inventories","320,912.00","356,641.00","317,447.00","317,048.00","318,844.00","313,046.00","383,477.00","368,342.00","446,008.00","407,097.00"
"9","Net Property, Plant & Equipment","35,258.00","37,212.00","38,181.00","36,211.00","31,983.00","31,189.00","33,913.00","32,884.00","30,787.00","29,995.00"
"10","Short Term Debt","13,879.00","12,909.00","51,328.00","36,122.00","26,965.00","24,147.00","215,519.00","50,237.00","53,843.00","42,203.00"
"11","Long Term Debt","172,861.00","170,119.00","240,931.00","222,672.00","229,175.00","334,246.00","320,637.00","482,671.00","481,105.00","471,431.00"
"12","Net Operating Cash Flow","24,181.00","93,200.00","(9,936.00)","20,778.00","(2,911.00)","6,821.00","1,604.00","(93,333.00)","(18,224.00)","58,939.00"
"13","Capital Expenditures","(2,167.00)","(1,845.00)","(2,197.00)","(186.00)","(25.00)","(704.00)","(225.00)","(377.00)","(454.00)","(823.00)"
"14","Total Shares Outstanding (million)","895,917.30","895,917.30","895,917.30","895,917.30","895,917.30","895,917.00","895,917.00","895,917.00","895,917.00","895,917.00"
