"1","Financial Year","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1","31-12-2021       2"
"2","Sales/Revenue","24,292.00","23,863.00","11,932.00","24,818.21","17,449.00","15,583.00","13,342.00","13,548.00","17,023.00","14,756.00"
"3","Pretax Income","919.00","1,958.00","(1,955.00)","2,456.52","189.00","(599.00)","(543.00)","(1,168.00)","406.00","(1,272.00)"
"4","Net Income","637.00","1,476.00","(1,398.00)","1,862.36","116.00","(489.00)","(289.00)","(832.00)","346.00","(956.00)"
"5","Cash & Short-Term Investments","10,988.00","20,361.00","12,259.00","14,597.00","10,544.00","13,058.00","14,594.00","14,417.00","12,270.00","5,903.00"
"6","Cash Only","10,988.00","20,361.00","12,259.00","14,597.00","10,544.00","13,058.00","-","-","-","-"
"7","Total Accounts Receivables","11,103.00","9,985.00","9,662.00","12,957.00","10,621.00","8,606.00","7,874.00","7,783.00","9,873.00","10,114.00"
"8","Inventories","43,075.00","33,769.00","42,498.00","47,329.00","43,730.00","41,706.00","42,379.00","43,975.00","52,590.00","49,513.00"
"9","Net Property, Plant & Equipment","37,162.00","36,127.00","35,750.00","35,244.00","34,891.00","34,095.00","33,720.00","34,900.00","34,116.00","34,323.00"
"10","Accrued Payable","6,097.00","5,957.00","7,495.00","9,583.00","5,442.00","5,599.00","7,319.00","8,913.00","5,627.00","6,580.00"
"11","Short Term Debt","1,188.00","1,911.00","1,414.00","8,931.00","2,378.00","1,041.00","1,480.00","3,762.00","14,457.00","5,079.00"
"12","Long Term Debt","1,771.00","1,614.00","1,577.00","1,508.00","1,341.00","1,126.00","925.00","1,686.00","1,514.00","1,708.00"
"13","Net Operating Cash Flow","6,432.00","10,519.00","(7,037.00)","(4,660.00)","3,247.00","4,772.00","1,742.00","(1,191.00)","(12,545.00)","3,869.00"
"14","Capital Expenditures","-","(66.00)","(329.00)","(134.00)","(497.00)","(93.00)","(403.00)","(1,951.00)","(47.00)","(983.00)"
"15","Total Shares Outstanding (million)","126,290.10","126,290.10","125,795.80","125,795.80","125,795.80","125,795.80","125,795.80","125,795.80","125,795.80","125,795.80"
