"1","Financial Year","31-12-2018       1","31-03-2019       2","30-06-2019       3","30-09-2019       4","31-12-2019       1","31-03-2020       2","30-06-2020       3","30-09-2020       4","31-12-2020       1","31-03-2021       2"
"2","Sales/Revenue","27,429.00","17,885.00","14,902.00","8,653.08","20,223.00","21,985.00","3,459.00","11,622.25","19,007.00","21,965.00"
"3","Pretax Income","6,504.00","3,185.00","(1,395.00)","(4,125.47)","4,023.00","1,111.00","(6,564.00)","(404.49)","1,924.00","5,069.00"
"4","Net Income","5,216.00","2,164.00","(1,341.00)","(4,382.56)","2,674.00","601.00","(5,898.00)","(155.65)","845.00","2,071.00"
"5","Cash & Short-Term Investments","13,530.00","15,389.00","14,533.00","11,924.00","14,558.00","15,248.00","11,732.00","13,152.00","15,357.00","17,628.00"
"6","Cash Only","13,530.00","15,389.00","14,533.00","9,816.00","13,141.00","11,652.00","9,114.00","12,974.00","15,178.00","17,048.00"
"7","Total Accounts Receivables","32,943.00","29,078.00","26,279.00","19,878.00","23,198.00","28,820.00","22,372.00","15,183.00","20,611.00","27,566.00"
"8","Inventories","35,314.00","35,238.00","36,426.00","38,204.00","38,676.00","34,284.00","34,932.00","36,659.00","36,112.00","33,764.00"
"9","Net Property, Plant & Equipment","54,414.00","54,296.00","55,228.00","55,065.00","54,443.00","53,920.00","53,847.00","52,012.00","51,491.00","50,709.00"
"10","Accrued Payable","-","-","-","-","6,297.00","5,863.00","4,359.00","6,067.00","8,540.00","8,136.00"
"11","Short Term Debt","1,346.00","1,401.00","1,455.00","1,406.00","1,327.00","1,372.00","1,625.00","1,628.00","1,547.00","1,529.00"
"12","Long Term Debt","11,742.00","11,534.00","11,371.00","11,044.00","10,740.00","10,411.00","10,128.00","9,935.00","9,588.00","9,186.00"
"13","Net Operating Cash Flow","757.00","2,422.00","1,060.00","(1,463.00)","3,185.00","1,237.00","(1,662.00)","1,593.00","3,035.00","3,006.00"
"14","Capital Expenditures","(140.00)","(505.00)","(1,519.00)","(408.00)","(111.00)","(353.00)","(173.00)","(164.00)","(146.00)","(115.00)"
"15","Total Shares Outstanding (million)","96,597.50","96,597.50","100,043.00","96,597.50","96,597.50","96,597.50","96,597.50","96,597.50","96,597.50","96,597.50"
