"1","Financial Year","30-06-2018       2","30-09-2018       3","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3"
"2","Sales/Revenue","-","-","-","-","-","-","1,920.00","4,917.00","6,361.00","8,532.00"
"3","Pretax Income","(23.00)","-","(250.00)","(30.00)","(30.00)","215.00","(140.00)","3,371.00","1,153.00","2,116.00"
"4","Net Income","(23.00)","-","(250.00)","(30.00)","(30.00)","215.00","(135.00)","3,080.00","801.00","1,554.00"
"5","Cash & Short-Term Investments","94.00","94.00","94.00","94.00","94.00","-","136.00","125.00","705.00","817.00"
"6","Cash Only","94.00","94.00","94.00","94.00","94.00","-","136.00","125.00","705.00","817.00"
"7","Total Accounts Receivables","57.00","57.00","57.00","57.00","57.00","-","1,000.00","4,689.00","7,173.00","14,206.00"
"8","Net Property, Plant & Equipment","13.00","13.00","13.00","13.00","13.00","-","31.00","123.00","163.00","151.00"
"9","Short Term Debt","14.00","14.00","14.00","14.00","14.00","-","-","44.00","22.00","11.00"
"10","Long Term Debt","-","-","-","-","-","-","-","33.00","44.00","44.00"
"11","Net Operating Cash Flow","-","-","-","-","-","(94.00)","248.00","38.00","631.00","111.00"
"12","Capital Expenditures","-","-","-","-","-","-","(31.00)","(22.00)","(51.00)","1.00"
"13","Total Shares Outstanding (million)","513,000.00","513,000.00","513,000.00","513,000.00","513,000.00","513,000.00","513,000.00","513,000.00","513,000.00","513,000.00"
