"1","Financial Year","31-01-2010","31-01-2011","31-01-2012","31-01-2013","31-01-2014","31-01-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","134,237.00","214,847.00","178,598.00","16,579.00","28,814.00","49,100.00","22,723.00","20,059.00","19,536.00","12,770.00"
"3","Pretax Income","45,608.00","86,672.00","53,758.00","9,287.00","14,787.00","29,679.00","7,117.00","2,125.00","2,805.00","(5,020.00)"
"4","Net Income","40,811.00","65,211.00","31,554.00","(43,724.00)","12,287.00","28,230.00","6,026.00","874.00","5,136.00","30,334.00"
"5","Cash & Short-Term Investments","601,954.00","394,897.00","410,566.00","73,468.00","4,873.00","4,693.00","22,015.00","20,825.00","13,781.00","55,988.00"
"6","Cash Only","46,306.00","72,709.00","69,108.00","12,762.00","4,873.00","4,693.00","-","-","-","-"
"7","Total Accounts Receivables","317,589.00","502,012.00","386,533.00","11,290.00","6,750.00","3,882.00","2,142.00","1,910.00","6,079.00","25,939.00"
"8","Inventories","-","-","-","-","-","-","-","-","74.00","13.00"
"9","Net Property, Plant & Equipment","30,691.00","42,451.00","44,916.00","26,371.00","25,126.00","23,756.00","23,403.00","2,438.00","24,744.00","33,134.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","7,163.00","5,875.00"
"11","Short Term Debt","-","-","-","-","-","-","-","-","-","-"
"12","Long Term Debt","111.00","-","-","-","-","-","-","-","9,941.00","19,484.00"
"13","Net Operating Cash Flow","87,554.00","(279,419.00)","259,640.00","(246,070.00)","(46,089.00)","7,314.00","388.00","1,340.00","3,114.00","37,425.00"
"14","Capital Expenditures","(2,973.00)","(18,521.00)","(14,598.00)","(8,601.00)","(744.00)","(232.00)","(355.00)","(240.00)","(11,582.00)","(9,306.00)"
"15","Total Shares Outstanding (million)","277,369.00","277,369.00","268,537.00","268,537.00","268,222.00","268,222.00","286,592.00","286,592.00","479,925.82","479,925.82"
