"1","Financial Year","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1","31-12-2021       2"
"2","Sales/Revenue","89,550.00","127,782.00","93,175.00","110,221.00","64,665.00","56,618.00","64,471.00","101,712.00","46,426.00","43,081.00"
"3","Pretax Income","6,346.00","6,550.00","(8,546.00)","6,006.00","(5,402.00)","(14,428.00)","(9,366.00)","(33,231.00)","(7,256.00)","(12,188.00)"
"4","Net Income","463.00","152.00","(9,161.00)","(10,469.00)","(8,588.00)","(12,868.00)","(11,963.00)","(30,491.00)","(8,022.00)","(14,187.00)"
"5","Cash & Short-Term Investments","16,638.00","71,255.00","20,163.00","21,674.00","26,570.00","29,625.00","26,169.00","32,093.00","31,852.00","33,476.00"
"6","Cash Only","5,446.00","60,042.00","9,010.00","10,421.00","11,222.00","16,142.00","10,715.00","17,445.00","17,224.00","18,378.00"
"7","Total Accounts Receivables","830,806.00","752,323.00","688,107.00","657,369.00","661,908.00","636,335.00","659,640.00","677,144.00","642,737.00","607,206.00"
"8","Inventories","229,663.00","221,279.00","229,188.00","238,461.00","245,516.00","258,733.00","256,728.00","342,074.00","243,407.00","290,227.00"
"9","Net Property, Plant & Equipment","124,551.00","116,072.00","107,293.00","113,205.00","107,505.00","107,452.00","106,006.00","131,648.00","134,141.00","132,070.00"
"10","Accrued Payable","549,883.00","500,742.00","413,383.00","385,607.00","409,398.00","416,977.00","-","498,911.00","417,142.00","447,702.00"
"11","Short Term Debt","282,264.00","256,363.00","344,815.00","326,787.00","253,592.00","252,354.00","249,421.00","244,023.00","289,228.00","272,228.00"
"12","Long Term Debt","207,100.00","203,095.00","100,338.00","114,692.00","180,182.00","179,103.00","175,618.00","181,867.00","146,414.00","156,141.00"
"13","Net Operating Cash Flow","12,974.00","50,480.00","(46,316.00)","19,478.00","4,064.00","3,975.00","3,187.00","(16,828.00)","(18,160.00)","4,065.00"
"14","Capital Expenditures","(950.00)","(96.00)","789.00","(924.00)","(368.00)","-","(435.00)","(6.00)","-","(12.00)"
"15","Total Shares Outstanding (million)","444,231.40","764,079.10","764,079.10","764,079.10","853,865.90","864,411.00","882,447.00","1,431,111.00","1,555,694.37","1,597,646.24"
