"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","2,601,502.00","2,627,841.00","2,441,977.00","1,955,868.00","114,910.00","1,416,923.00","1,041,099.00","623,350.00","817,868.00","826,269.00"
"3","Pretax Income","476,244.00","443,669.00","286,855.00","(446,649.00)","(1,044,491.00)","(361,283.00)","(285,077.00)","(559,676.00)","(371,035.00)","(379,215.00)"
"4","Net Income","416,482.00","410,839.00","299,690.00","(417,957.00)","(900,421.00)","(704,636.00)","(240,786.00)","(483,591.00)","(348,113.00)","(289,247.00)"
"5","Cash & Short-Term Investments","7,629,141.00","7,880,063.00","7,253,100.00","7,245,777.00","6,493,032.00","4,048,991.00","2,815,490.00","2,570,216.00","4,992,573.00","4,589,689.00"
"6","Total Accounts Receivables","647,778.00","661,366.00","633,800.00","710,375.00","705,947.00","658,486.00","591,846.00","599,546.00","582,329.00","740,788.00"
"7","Inventories","109,067.00","111,205.00","123,300.00","125,825.00","127,422.00","127,130.00","121,393.00","124,205.00","128,270.00","128,878.00"
"8","Net Property, Plant & Equipment","16,932,358.00","17,422,958.00","17,677,500.00","17,607,615.00","17,430,594.00","16,967,683.00","16,978,653.00","17,118,013.00","17,200,601.00","17,100,193.00"
"9","Accrued Payable","2,856,583.00","2,970,323.00","2,978,400.00","2,497,955.00","2,651,737.00","2,624,031.00","2,437,230.00","2,310,535.00","2,191,554.00","2,229,879.00"
"10","Short Term Debt","432,326.00","1,496,832.00","1,614,600.00","1,552,296.00","2,146,627.00","657,432.00","463,394.00","1,613,148.00","367,233.00","314,781.00"
"11","Long Term Debt","9,989,775.00","9,317,623.00","9,262,600.00","10,163,069.00","10,088,308.00","9,951,613.00","9,775,023.00","9,429,770.00","13,539,317.00","13,558,896.00"
"12","Net Operating Cash Flow","806,738.00","739,571.00","611,909.00","(275,602.00)","(404,287.00)","279,187.00","(80,594.00)","(361,723.00)","(136,320.00)","75,869.00"
"13","Capital Expenditures","(1,080,287.00)","(448,343.00)","(493,122.00)","(326,799.00)","(221,245.00)","(253,957.00)","(268,491.00)","(230,478.00)","(190,959.00)","(247,623.00)"
"14","Total Shares Outstanding (million)","5,653,667.26","5,653,667.26","5,653,648.94","5,653,648.94","5,653,248.94","5,653,648.94","5,653,648.94","5,653,235.69","5,653,135.69","5,653,135.69"
