"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","89,031.00","66,509.00","95,096.00","90,291.00","96,546.00","123,748.00","159,794.00","129,882.00","196,194.00","168,293.00"
"3","Pretax Income","25,024.00","14,299.00","17,210.00","21,941.00","23,675.00","31,521.00","33,172.00","31,957.00","51,774.00","42,941.00"
"4","Net Income","24,387.00","13,856.00","17,792.00","21,065.00","22,922.00","29,714.00","31,920.00","30,696.00","50,640.00","42,211.00"
"5","Cash & Short-Term Investments","179,527.00","183,180.00","192,023.00","194,840.00","211,322.00","232,381.00","258,903.00","236,475.00","245,293.00","254,097.00"
"6","Total Accounts Receivables","143,440.00","115,371.00","130,053.00","140,487.00","136,128.00","148,666.00","181,010.00","201,377.00","241,746.00","221,785.00"
"7","Inventories","108,611.00","111,420.00","111,495.00","128,361.00","129,056.00","131,340.00","136,114.00","174,198.00","180,623.00","193,541.00"
"8","Net Property, Plant & Equipment","157,317.00","157,650.00","133,892.00","133,327.00","132,537.00","131,552.00","130,557.00","131,662.00","132,871.00","149,840.00"
"9","Short Term Debt","7,103.00","7,164.00","7,441.00","7,812.00","7,728.00","7,483.00","7,225.00","7,484.00","7,462.00","7,529.00"
"10","Long Term Debt","45,887.00","44,543.00","41,600.00","41,805.00","39,677.00","36,700.00","33,629.00","32,990.00","31,104.00","29,536.00"
"11","Net Operating Cash Flow","19,396.00","26,689.00","11,863.00","12,204.00","20,311.00","33,976.00","31,305.00","3,356.00","13,435.00","47,050.00"
"12","Capital Expenditures","(3,415.00)","(2,417.00)","(3,082.00)","(1,422.00)","(1,145.00)","(907.00)","(818.00)","(2,820.00)","(2,737.00)","(18,485.00)"
"13","Total Shares Outstanding (million)","470,774.20","470,954.30","471,005.00","471,038.80","471,118.80","471,948.80","472,056.30","472,116.40","472,115.50","472,210.90"
