"1","Financial Year","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2"
"2","Sales/Revenue","-","-","-","-","-","-","-","-","-","-"
"3","Pretax Income","(168.00)","(270.00)","(212.00)","(734.28)","(149.00)","(100.00)","(131.00)","(1,983.91)","(741.00)","(204.00)"
"4","Net Income","(175.00)","(280.00)","(189.00)","(714.77)","(158.00)","(108.00)","(140.00)","(1,957.91)","(748.00)","(211.00)"
"5","Cash & Short-Term Investments","6,275.00","6,158.00","6,200.00","4,775.00","4,491.00","4,091.00","3,785.00","3,521.21","2,843.00","2,596.00"
"6","Total Accounts Receivables","523.00","555.00","693.00","835.00","1,388.00","1,388.00","1,423.00","75.15","77.00","77.00"
"7","Net Property, Plant & Equipment","-","-","-","-","-","-","-","-","-","-"
"8","Short Term Debt","-","-","-","-","-","-","-","-","-","-"
"9","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"10","Net Operating Cash Flow","(143.00)","(155.00)","4.00","(1,457.00)","(284.00)","(441.00)","(303.00)","(272.00)","(685.00)","(254.00)"
"11","Capital Expenditures","-","-","-","-","-","-","-","-","-","-"
"12","Total Shares Outstanding (million)","134,640.02","134,640.02","134,640.02","134,640.02","134,640.02","134,640.02","134,640.02","134,640.02","134,640.02","134,640.02"
