"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","21,761.37","24,552.32","23,796.45","27,059.63","30,857.96","25,760.19","26,610.78","27,855.01","24,273.22","23,690.00"
"3","Pretax Income","3,802.81","4,606.82","6,138.06","5,997.13","6,345.20","5,513.11","5,789.69","7,153.93","6,518.87","10,092.00"
"4","Net Income","2,439.85","3,350.09","5,147.65","4,718.03","4,890.24","3,984.43","4,313.02","5,846.21","4,643.60","8,531.00"
"5","Cash & Short-Term Investments","13,312.33","13,185.43","17,602.50","9,342.95","10,360.23","10,703.14","14,471.69","17,259.46","17,681.33","20,100.00"
"6","Cash Only","1,603.72","1,714.21","2,393.98","2,827.83","4,258.54","4,672.88","2,828.14","3,625.33","3,106.34","3,134.00"
"7","Total Accounts Receivables","7,152.87","7,570.08","8,137.91","10,686.64","8,973.65","8,255.52","9,199.19","9,343.07","7,110.22","6,861.00"
"8","Inventories","1,278.23","1,524.61","1,147.64","1,389.10","1,366.27","1,145.99","1,051.89","1,024.02","1,113.73","1,204.00"
"9","Net Property, Plant & Equipment","19,999.35","22,285.57","21,287.32","21,238.00","23,915.51","38,427.77","45,987.97","41,384.42","53,878.81","23,509.00"
"10","Accrued Payable","-","-","-","-","-","1,382.80","1,503.04","-","1,423.75","3,876.00"
"11","Short Term Debt","98.82","276.09","334.23","340.63","1,415.03","1,222.70","1,616.89","2,227.66","1,586.56","1,066.00"
"12","Long Term Debt","542.28","643.92","777.93","1,017.89","5,165.97","6,987.68","14,448.96","20,829.79","24,965.53","32,525.00"
"13","Net Operating Cash Flow","4,014.10","4,310.77","3,441.28","2,495.18","7,742.71","5,534.68","5,173.81","6,907.79","17,170.57","(1,714.00)"
"14","Capital Expenditures","(641.86)","(2,829.68)","(1,912.62)","(7,440.92)","(3,239.84)","(2,047.99)","(4,413.67)","(563.95)","(625.41)","(1,154.00)"
"15","Total Shares Outstanding (million)","252,000.00","252,000.00","252,000.00","252,000.00","252,000.00","252,000.00","252,000.00","252,000.00","252,000.00","252,000.00"
