"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","353,671.00","334,389.84","284,271.00","121,407.00","306,835.00","367,529.00","415,949.00","324,481.00","201,336.00","532,349.00"
"3","Pretax Income","12,787.00","8,727.90","5,021.00","(3,055.00)","15,946.00","28,658.00","30,159.00","20,159.00","13,175.00","50,784.00"
"4","Net Income","10,528.00","7,066.72","5,007.00","(2,155.00)","12,720.00","21,426.00","21,827.00","15,434.00","9,965.00","38,864.00"
"5","Cash & Short-Term Investments","220,893.00","249,401.25","240,358.00","295,341.00","307,561.00","311,586.00","279,702.00","267,664.00","269,302.00","233,523.00"
"6","Total Accounts Receivables","183,048.00","162,987.89","168,790.00","103,397.00","138,398.00","131,190.00","189,637.00","108,362.00","122,547.00","203,892.00"
"7","Inventories","252,708.00","234,761.22","269,617.00","232,808.00","233,238.00","246,482.00","286,337.00","334,544.00","353,286.00","401,328.00"
"8","Net Property, Plant & Equipment","187,180.00","200,023.66","177,734.00","174,782.00","172,667.00","170,283.00","164,739.00","160,968.00","158,768.00","157,706.00"
"9","Accrued Payable","75,431.00","-","77,734.00","54,846.00","83,149.00","64,282.00","102,664.00","63,789.00","84,918.00","69,240.00"
"10","Short Term Debt","-","-","-","-","-","-","-","-","-","71,300.00"
"11","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"12","Net Operating Cash Flow","52,776.00","29,308.96","(10,076.00)","56,323.00","33,969.00","6,246.00","(32,869.00)","(11,164.00)","29,842.00","(103,049.00)"
"13","Capital Expenditures","(2,643.00)","(2,601.17)","(943.00)","(3,122.00)","(3,974.00)","(3,609.00)","(456.00)","(2,053.00)","(3,523.00)","(4,871.00)"
"14","Total Shares Outstanding (million)","369,300.00","369,300.00","369,300.00","369,300.00","369,300.00","369,300.00","369,300.00","369,300.00","369,300.00","369,300.00"
