"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","87,489.00","124,863.00","101,861.00","83,570.00","128,895.00","153,269.00","121,322.00","181,071.00","173,630.00","194,828.00"
"3","Pretax Income","2,517.00","31,581.00","(6,992.00)","31,356.00","33,889.00","50,147.00","39,237.00","62,799.00","70,064.00","118,160.00"
"4","Net Income","102.00","31,166.00","(6,016.00)","34,279.00","25,082.00","36,951.00","29,369.00","47,422.00","52,925.00","94,307.00"
"5","Cash & Short-Term Investments","109,431.00","133,344.00","141,950.00","223,747.00","225,786.00","258,977.00","244,471.00","307,360.00","345,862.00","417,677.00"
"6","Total Accounts Receivables","31,507.00","33,645.00","20,314.00","13,361.00","41,627.00","33,225.00","29,924.00","42,988.00","46,576.00","26,155.00"
"7","Inventories","61,204.00","50,790.00","56,992.00","66,265.00","60,026.00","54,286.00","62,007.00","62,206.00","65,525.00","91,078.00"
"8","Net Property, Plant & Equipment","1,886,105.00","1,894,871.00","1,882,175.00","1,808,266.00","1,806,087.00","1,801,508.00","1,790,062.00","1,784,796.00","1,781,857.00","1,710,570.00"
"9","Short Term Debt","9,582.00","9,263.00","9,262.00","9,313.00","10,024.00","9,675.00","8,751.00","7,612.00","6,350.00","6,277.00"
"10","Long Term Debt","40,316.00","50,492.00","48,208.00","45,857.00","46,778.00","45,540.00","44,395.00","42,963.00","41,648.00","43,209.00"
"11","Net Operating Cash Flow","10,135.00","44,736.00","36,046.00","18,570.00","31,672.00","50,535.00","40,980.00","80,969.00","70,612.00","84,929.00"
"12","Capital Expenditures","(27,743.00)","(20,465.00)","(9,643.00)","(11,955.00)","(17,078.00)","(15,988.00)","(9,800.00)","(16,428.00)","(18,760.00)","(12,769.00)"
"13","Total Shares Outstanding (million)","799,685.20","799,685.20","799,685.20","799,685.20","799,685.20","799,685.20","799,200.32","799,685.20","799,685.20","799,685.20"
