"1","Financial Year","30-11-2019       2","29-02-2020       3","31-05-2020       4","31-08-2020       1","30-11-2020       2","28-02-2021       3","31-05-2021       4","31-08-2021       1","30-11-2021       2","28-02-2022       3"
"2","Sales/Revenue","2,627.00","2,390.00","3,184.20","4,390.00","4,027.00","2,978.00","2,486.37","4,165.00","3,258.00","2,595.00"
"3","Pretax Income","(1,956.00)","(2,032.00)","(13,228.91)","(1,137.00)","(2,874.00)","(1,793.00)","(2,129.87)","(512.00)","(1,573.00)","(1,543.00)"
"4","Net Income","(1,956.00)","(2,032.00)","(12,432.69)","(1,140.00)","(2,874.00)","(1,793.00)","(2,149.07)","(512.00)","(1,573.00)","(1,543.00)"
"5","Cash & Short-Term Investments","6,059.00","4,537.00","8,594.00","12,415.00","12,429.00","11,489.00","22,061.00","21,168.00","26,750.00","24,857.00"
"6","Total Accounts Receivables","11,843.00","12,461.00","2,407.00","3,346.00","2,284.00","3,110.00","1,596.00","2,482.00","1,853.00","2,186.00"
"7","Inventories","964.00","1,686.00","842.00","1,973.00","824.00","2,252.00","2,341.00","2,131.00","2,854.00","2,479.00"
"8","Net Property, Plant & Equipment","622.00","689.00","1,821.00","1,751.00","1,618.00","1,552.00","2,025.00","1,805.00","1,610.00","1,398.00"
"9","Accrued Payable","7,668.00","9,349.00","7,681.00","7,273.00","4,798.00","7,436.00","4,255.00","4,365.00","4,297.00","3,546.00"
"10","Short Term Debt","-","-","1,303.00","1,812.00","924.00","810.00","698.00","592.00","467.00","333.00"
"11","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"12","Net Operating Cash Flow","(1,176.00)","(1,358.00)","(1,012.00)","(2,596.00)","(433.00)","(849.00)","(2,481.00)","(699.00)","(874.00)","(1,709.00)"
"13","Capital Expenditures","(44.00)","(114.00)","84.00","(126.00)","(46.00)","(110.00)","(692.00)","-","(14.00)","(25.00)"
"14","Total Shares Outstanding (million)","950,569.00","950,569.00","1,058,219.00","1,160,101.25","1,172,961.25","1,184,473.75","1,269,111.25","1,269,111.25","1,335,361.25","1,363,111.25"
