"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","17,651,617.00","18,370,841.00","18,711,777.00","19,883,460.00","21,565,392.00","24,402,401.00","23,885,781.00","24,583,312.00","24,203,171.00","25,900,661.00"
"3","Pretax Income","3,761,794.00","3,533,039.00","3,114,456.00","3,331,142.00","1,139,580.00","1,936,231.00","(4,345,688.00)","2,872,201.00","1,171,117.00","2,173,618.00"
"4","Net Income","2,513,285.00","2,550,021.00","2,348,665.00","2,554,220.00","504,254.00","909,480.00","(5,034,573.00)","1,457,550.00","365,155.00","818,900.00"
"5","Cash & Short-Term Investments","7,906,212.00","6,543,333.00","5,248,585.00","5,672,045.00","5,558,512.00","7,179,657.00","5,515,936.00","4,619,630.00","7,555,560.00","7,175,206.00"
"6","Cash Only","-","-","-","-","2,431,558.00","2,842,075.00","2,264,646.00","2,794,911.00","3,764,307.00","3,432,341.00"
"7","Total Accounts Receivables","2,152,937.00","1,728,465.00","1,659,793.00","2,167,002.00","2,726,737.00","2,913,355.00","3,260,650.00","3,366,131.00","2,894,424.00","3,414,044.00"
"8","Inventories","381,499.00","62,805.00","79,533.00","155,125.00","174,747.00","174,279.00","219,130.00","154,328.00","141,663.00","222,747.00"
"9","Net Property, Plant & Equipment","16,585,314.00","17,106,708.00","19,933,487.00","23,133,644.00","27,466,131.00","26,909,970.00","27,290,458.00","34,570,929.00","33,014,542.00","35,958,501.00"
"10","Short Term Debt","1,892,371.00","1,683,988.00","1,992,221.00","2,462,086.00","7,233,453.00","4,553,974.00","4,907,202.00","9,074,453.00","4,705,864.00","5,990,262.00"
"11","Long Term Debt","10,765,691.00","11,752,387.00","12,484,504.00","14,673,835.00","16,257,131.00","16,051,205.00","17,316,820.00","16,592,107.00","22,668,171.00","23,231,228.00"
"12","Net Operating Cash Flow","6,836,981.00","5,648,243.00","5,583,914.00","6,290,720.00","6,775,101.00","5,732,951.00","5,969,846.00","8,538,614.00","7,136,701.00","8,806,824.00"
"13","Capital Expenditures","(5,462,079.00)","(4,994,587.00)","(4,002,708.00)","(5,093,759.00)","(6,567,323.00)","(5,013,423.00)","(7,211,135.00)","(7,270,185.00)","(5,203,061.00)","(7,064,523.00)"
"14","Total Shares Outstanding (million)","8,508,209.00","8,540,663.00","8,582,017.00","8,816,858.00","8,971,415.00","9,047,951.00","9,071,018.00","9,163,573.00","9,169,541.00","9,174,986.00"
