"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","316,489.00","303,310.00","223,266.00","207,278.00","255,412.00","314,589.00","197,162.00","202,410.00","287,326.00","313,021.00"
"3","Pretax Income","21,759.00","9,765.00","(17,366.00)","(6,286.00)","20,590.00","21,210.00","(20,880.00)","(9,390.00)","20,848.00","30,219.00"
"4","Net Income","18,321.00","4,890.00","(17,500.00)","(8,334.00)","20,096.00","15,060.00","(16,039.00)","(12,725.00)","17,948.00","20,835.00"
"5","Cash & Short-Term Investments","41,720.00","51,444.00","32,545.00","27,209.00","55,831.00","50,114.00","47,897.00","28,209.00","30,827.00","45,847.00"
"6","Cash Only","41,720.00","51,444.00","32,545.00","27,209.00","55,831.00","50,114.00","47,897.00","28,209.00","30,827.00","45,847.00"
"7","Total Accounts Receivables","339,840.00","301,328.00","264,434.00","250,482.00","313,155.00","333,738.00","241,473.00","255,293.00","294,363.00","297,656.00"
"8","Inventories","276,392.00","235,351.00","228,778.00","245,726.00","259,604.00","223,372.00","237,705.00","258,005.00","259,041.00","197,490.00"
"9","Net Property, Plant & Equipment","402,444.00","394,688.00","396,766.00","391,399.00","391,569.00","388,277.00","208,642.00","201,239.00","200,760.00","192,623.00"
"10","Accrued Payable","236,899.00","214,830.00","190,258.00","177,223.00","205,699.00","192,816.00","150,270.00","173,709.00","207,762.00","190,353.00"
"11","Short Term Debt","374,260.00","311,165.00","285,502.00","309,315.00","376,379.00","302,503.00","269,812.00","278,701.00","276,629.00","226,808.00"
"12","Long Term Debt","102,614.00","99,874.00","105,110.00","116,593.00","142,879.00","158,443.00","151,502.00","141,733.00","136,873.00","128,140.00"
"13","Net Operating Cash Flow","(24,934.00)","55,448.00","10,673.00","(29,569.00)","(21,893.00)","19,691.00","53,146.00","(20,241.00)","20,429.00","70,974.00"
"14","Capital Expenditures","(5,022.00)","(5,167.00)","(7,884.00)","(2,226.00)","(1,112.00)","(928.00)","(7,344.00)","(2,045.00)","(973.00)","(1,328.00)"
"15","Total Shares Outstanding (million)","528,367.99","603,204.85","603,204.85","603,204.85","603,204.85","603,204.85","603,204.85","603,204.85","603,204.85","603,204.85"
