"1","Financial Year","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1"
"2","Sales/Revenue","1,887,268.00","2,007,345.00","1,814,790.00","1,820,329.00","1,715,455.00","1,773,973.00","1,506,169.00","1,482,895.00","1,513,726.00","1,351,177.00"
"3","Pretax Income","156,453.00","131,442.00","122,812.00","126,199.00","126,047.00","140,204.00","162,523.00","67,585.00","74,287.00","96,682.00"
"4","Net Income","85,483.00","67,004.00","52,250.00","94,494.00","106,405.00","89,178.00","104,959.00","50,802.00","41,642.00","60,444.00"
"5","Cash & Short-Term Investments","5,097,625.00","5,274,667.00","5,746,522.00","4,856,325.00","5,254,865.00","4,935,628.00","5,359,917.00","4,583,194.00","4,440,789.00","4,477,091.00"
"6","Cash Only","279,128.00","247,402.00","298,691.00","-","1,231,259.00","-","-","-","-","-"
"7","Total Accounts Receivables","2,355,156.00","2,328,083.00","2,225,592.00","2,155,172.00","1,569,033.00","1,376,441.00","946,179.00","1,285,985.00","974,510.00","826,243.00"
"8","Inventories","760,804.00","624,865.00","680,814.00","722,204.00","693,058.00","663,573.00","639,340.00","600,436.00","584,008.00","600,757.00"
"9","Net Property, Plant & Equipment","13,443,183.00","13,332,042.00","13,231,482.00","12,998,302.00","12,874,076.00","12,784,076.00","12,609,767.00","12,431,735.00","12,398,748.00","12,220,479.00"
"10","Accrued Payable","1,343,938.00","1,117,552.00","1,424,091.00","1,130,197.00","1,593,219.00","1,490,145.00","1,334,973.00","1,298,867.00","1,360,300.00","1,172,208.00"
"11","Short Term Debt","1,885,274.00","1,902,349.00","1,809,757.00","1,763,696.00","1,521,226.00","1,492,247.00","1,209,924.00","1,088,033.00","1,171,279.00","1,184,863.00"
"12","Long Term Debt","13,315,158.00","13,176,529.00","13,293,310.00","11,325,910.00","10,900,685.00","10,499,957.00","10,790,832.00","10,251,383.00","9,724,177.00","9,647,586.00"
"13","Net Operating Cash Flow","722,454.00","538,797.00","899,592.00","263,845.00","722,027.00","558,324.00","758,492.00","63,410.00","686,437.00","375,608.00"
"14","Capital Expenditures","(213,157.00)","(26,902.00)","(114,770.00)","(292.00)","(129,082.00)","(128,702.00)","(52,428.00)","(45,799.00)","(193,197.00)","(54,415.00)"
"15","Total Shares Outstanding (million)","4,888,221.00","4,887,851.30","4,886,961.30","4,886,961.30","4,886,961.00","4,886,961.00","4,886,961.00","4,886,961.00","4,886,961.00","4,886,961.00"
