"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","80,144.00","87,049.00","88,888.22","84,871.00","87,620.00","94,792.00","101,036.46","103,517.00","108,626.00","116,592.00"
"3","Pretax Income","23,103.00","26,119.00","24,490.46","24,723.00","27,918.00","30,331.00","31,280.67","35,056.00","34,536.00","38,116.00"
"4","Net Income","16,518.00","19,049.00","18,199.35","17,007.00","20,329.00","21,341.00","23,290.53","22,914.00","24,738.00","27,304.00"
"5","Cash & Short-Term Investments","152,474.00","163,508.00","224,151.00","254,104.00","252,672.00","268,525.00","312,191.00","349,437.00","329,082.00","290,340.00"
"6","Cash Only","132,639.00","120,910.00","197,161.00","190,591.00","226,545.00","250,085.00","290,468.00","308,886.00","312,617.00","267,554.00"
"7","Total Accounts Receivables","117,744.00","130,451.00","93,680.00","98,733.00","108,799.00","116,473.00","110,739.00","115,873.00","131,903.00","131,280.00"
"8","Inventories","14,285.00","13,058.00","15,101.00","16,873.00","18,422.00","19,891.00","19,976.00","21,126.00","22,846.00","21,166.00"
"9","Net Property, Plant & Equipment","144,791.00","141,515.00","145,466.00","145,531.00","145,959.00","142,024.00","138,997.00","137,860.00","137,506.00","192,035.00"
"10","Short Term Debt","4,129.00","3,195.00","3,877.00","3,491.00","2,855.00","3,985.00","2,796.00","2,519.00","2,177.00","2,025.00"
"11","Long Term Debt","10,388.00","9,960.00","11,931.00","11,665.00","11,244.00","10,728.00","9,532.00","9,464.00","9,201.00","9,702.00"
"12","Net Operating Cash Flow","4,954.00","25,298.00","64,233.00","24,155.00","13,088.00","33,068.00","49,422.00","33,798.00","10,349.00","39,609.00"
"13","Capital Expenditures","(490.00)","(719.00)","(3,695.00)","(1,025.00)","(2,094.00)","(2,583.00)","(2,040.00)","(750.00)","(2,106.00)","(55,947.00)"
"14","Total Shares Outstanding (million)","1,047,968.53","1,047,968.53","1,047,968.53","1,047,968.53","1,047,968.53","1,047,968.53","1,047,968.53","1,571,944.94","1,570,951.43","1,570,951.43"
