"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","3,556.00","5,769.00","5,440.81","3,051.00","3,424.00","4,499.00","2,048.63","3,344.00","3,079.00","3,817.00"
"3","Pretax Income","(3,109.00)","289.00","(976.41)","(5,234.00)","(6,208.00)","1,180.00","(26,004.81)","2,032.00","(1,881.00)","56.00"
"4","Net Income","(3,041.00)","261.00","(1,045.62)","(5,189.00)","(6,192.00)","1,155.00","(26,492.24)","2,077.00","(1,912.00)","114.00"
"5","Cash & Short-Term Investments","22,087.00","12,323.00","9,801.17","6,756.00","7,141.00","7,860.00","6,497.00","18,712.00","30,026.00","39,407.00"
"6","Cash Only","3,059.00","-","-","1,027.00","3,162.00","3,714.00","2,130.00","7,094.00","5,151.00","8,856.00"
"7","Total Accounts Receivables","14,811.00","21,626.00","18,260.19","16,081.00","10,659.00","11,946.00","5,323.00","4,761.00","9,620.00","13,047.00"
"8","Inventories","9,943.00","9,444.00","11,679.26","11,415.00","11,896.00","10,953.00","9,723.00","8,486.00","7,570.00","7,438.00"
"9","Net Property, Plant & Equipment","20,748.00","23,026.00","22,931.26","22,908.00","22,253.00","21,798.00","17,856.00","18,345.00","18,338.00","17,580.00"
"10","Accrued Payable","-","-","-","5,812.00","6,491.00","5,730.00","4,933.00","11,818.00","14,089.00","10,878.00"
"11","Short Term Debt","-","-","58.21","382.00","377.00","370.00","169.00","306.00","291.00","273.00"
"12","Long Term Debt","-","-","124.88","-","-","-","346.00","-","-","-"
"13","Net Operating Cash Flow","(830.00)","(5,081.00)","3,131.84","(1,371.00)","1,710.00","2,321.00","3,562.00","11,413.00","(2,461.00)","(5,000.00)"
"14","Capital Expenditures","(3,380.00)","(5,973.00)","(1,467.43)","(2,034.00)","(1,317.00)","(1,597.00)","(5,473.00)","(1,126.00)","(681.00)","(3,460.00)"
"15","Total Shares Outstanding (million)","710,465.58","710,465.58","710,465.58","710,466.00","710,465.58","710,465.58","715,465.58","727,975.58","795,968.70","861,368.70"
