"1","Financial Year","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1"
"2","Sales/Revenue","54,643.55","37,855.00","28,601.00","37,845.00","38,079.41","32,879.00","9,809.00","19,260.00","25,831.21","23,650.00"
"3","Pretax Income","10,226.79","2,520.00","(4,612.00)","(3,970.00)","(3,978.75)","(2,329.00)","(3,363.00)","(1,695.00)","(2,470.07)","(3,015.00)"
"4","Net Income","7,402.74","1,756.00","(3,669.00)","(2,030.00)","(3,033.37)","(1,805.00)","(2,553.00)","(1,267.00)","(3,413.90)","(2,895.00)"
"5","Cash & Short-Term Investments","100,183.38","95,031.00","86,792.00","91,289.00","92,106.11","93,695.00","92,489.00","91,033.00","88,744.66","80,688.00"
"6","Cash Only","51,803.15","46,504.00","38,305.00","43,306.00","38,517.07","48,421.00","40,813.00","39,162.00","41,568.54","33,389.00"
"7","Total Accounts Receivables","12,129.99","5,954.00","9,124.00","7,839.00","9,000.34","6,887.00","5,434.00","4,224.00","4,577.53","4,257.00"
"8","Inventories","42,293.70","54,126.00","50,822.00","44,089.00","42,089.05","35,674.00","38,692.00","39,451.00","38,720.02","38,734.00"
"9","Net Property, Plant & Equipment","28,887.20","29,841.00","30,130.00","29,905.00","30,498.19","29,390.00","28,153.00","27,061.00","26,085.81","26,586.00"
"10","Accrued Payable","-","-","-","-","7,376.80","7,380.00","3,913.00","6,369.00","7,844.44","4,975.00"
"11","Short Term Debt","-","10.00","12.00","66.00","-","810.00","6.00","33.00","-","325.00"
"12","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"13","Net Operating Cash Flow","20,242.16","(3,437.00)","(1,214.00)","5,543.00","2,300.00","2,162.00","(839.00)","(552.00)","(1,908.00)","(4,358.00)"
"14","Capital Expenditures","(915.80)","(2,272.00)","(1,624.00)","(1,138.00)","(1,954.00)","(136.00)","(7.00)","(153.00)","(260.00)","(1,353.00)"
"15","Total Shares Outstanding (million)","102,426.20","102,768.20","101,553.70","102,221.70","102,361.70","100,840.50","100,473.00","99,313.40","98,869.30","98,869.30"
