"1","Financial Year","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4","31-03-2022       1"
"2","Sales/Revenue","68,214.59","35,243.00","61,916.00","64,276.00","67,569.09","54,180.00","117,291.00","113,967.00","90,041.26","89,091.00"
"3","Pretax Income","17,704.52","10,335.00","18,384.00","12,312.00","14,684.84","3,285.00","26,445.00","20,567.00","13,208.20","13,940.00"
"4","Net Income","17,505.35","10,298.00","18,182.00","12,323.00","13,204.73","3,519.00","26,105.00","18,955.00","13,266.50","-"
"5","Cash & Short-Term Investments","162,958.67","138,595.00","135,389.00","135,505.00","108,897.00","95,448.00","126,866.00","400,898.00","409,676.00","388,836.00"
"6","Cash Only","69,977.38","37,422.00","26,292.00","29,161.00","56,026.00","45,041.00","97,956.00","100,575.00","125,025.00","150,285.00"
"7","Total Accounts Receivables","100,625.89","81,810.00","92,516.00","113,233.00","102,409.00","116,124.00","177,318.00","212,982.00","153,527.00","151,162.00"
"8","Inventories","48,661.01","65,721.00","84,310.00","70,424.00","70,265.00","87,568.00","119,392.00","118,421.00","110,413.00","108,118.00"
"9","Net Property, Plant & Equipment","114,942.79","130,996.00","134,956.00","138,367.00","146,116.00","165,803.00","274,038.00","277,238.00","287,331.00","247,504.00"
"10","Accrued Payable","43,184.66","45,337.00","55,955.00","35,711.00","37,509.00","50,962.00","35,056.00","29,256.00","26,228.00","35,957.00"
"11","Short Term Debt","5,188.38","2,829.00","2,863.00","23,630.00","4,216.00","3,856.00","50,555.00","52,525.00","47,486.00","37,935.00"
"12","Long Term Debt","1,708.43","1,053.00","4,144.00","3,369.00","4,418.00","19,729.00","64,403.00","61,444.00","63,662.00","-"
"13","Net Operating Cash Flow","1,986.37","12,960.00","(906.00)","(13,285.00)","29,132.00","(7,720.00)","(14,874.00)","(12,983.00)","82,276.00","24,122.00"
"14","Capital Expenditures","(10,296.48)","(17,648.00)","(7,213.00)","(7,049.00)","(8,570.00)","(22,410.00)","(1,543.00)","(7,138.00)","(14,856.00)","(1,911.00)"
"15","Total Shares Outstanding (million)","746,000.00","746,000.00","746,000.00","746,000.00","746,000.00","746,000.00","820,250.00","896,000.00","896,000.00","-"
