"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","80,382.00","83,273.86","77,601.00","80,292.00","73,834.00","84,870.50","100,064.00","108,947.00","113,305.00","124,811.96"
"3","Pretax Income","6,939.00","7,306.05","8,316.00","11,315.00","10,455.00","8,837.21","11,920.00","18,710.00","12,100.00","14,041.41"
"4","Net Income","5,614.00","6,650.41","6,222.00","8,469.00","7,751.00","7,219.14","9,675.00","14,769.00","10,113.00","11,909.42"
"5","Cash & Short-Term Investments","51,658.00","44,967.97","61,527.00","78,885.00","83,883.00","84,066.19","76,132.00","78,869.00","84,420.00","60,919.12"
"6","Total Accounts Receivables","34,318.00","39,990.71","37,317.00","33,827.00","30,655.00","40,819.77","38,982.00","44,513.00","40,686.00","70,913.08"
"7","Inventories","61,486.00","63,842.84","45,213.00","48,657.00","53,442.00","84,106.76","72,098.00","70,883.00","72,431.00","89,240.05"
"8","Net Property, Plant & Equipment","85,222.00","85,934.02","83,582.00","80,954.00","78,625.00","77,716.40","81,617.00","79,501.00","94,642.00","94,356.60"
"9","Accrued Payable","34,541.00","34,163.33","24,196.00","32,379.00","31,020.00","68,582.23","44,813.00","38,289.00","51,850.00","71,034.62"
"10","Short Term Debt","-","-","-","-","-","-","-","-","-","-"
"11","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"12","Net Operating Cash Flow","(3,848.00)","102.33","20,302.00","21,566.00","8,640.00","5,447.00","1,928.00","2,988.00","28,480.00","(9,571.00)"
"13","Capital Expenditures","(7,350.00)","(3,486.08)","(516.00)","(248.00)","(536.00)","(1,855.00)","(6,498.00)","(474.00)","(17,708.00)","(8,489.00)"
"14","Total Shares Outstanding (million)","187,653.00","187,653.00","187,653.00","187,653.00","187,653.00","187,653.00","187,653.00","187,653.00","187,653.00","281,479.49"
