"1","Financial Year","31-07-2012","31-07-2013","31-07-2014","31-07-2015","31-07-2016","31-07-2017","31-07-2018","31-07-2019","31-07-2020","31-07-2021"
"2","Sales/Revenue","3,087,003.00","3,883,120.00","2,229,572.00","2,399,918.00","2,121,899.00","3,211,403.00","4,227,060.00","4,565,062.00","3,662,964.00","3,517,218.00"
"3","Pretax Income","728,210.00","692,625.00","851,645.00","858,189.00","780,658.00","826,002.00","729,302.00","908,849.00","585,462.00","786,250.00"
"4","Net Income","547,305.00","541,399.00","719,398.00","682,138.00","626,133.00","602,093.00","513,883.00","706,113.00","371,680.00","588,316.00"
"5","Cash & Short-Term Investments","1,616,459.00","1,249,554.00","685,036.00","1,182,678.00","1,360,738.00","970,849.00","1,539,174.00","1,712,514.00","2,791,669.00","3,537,995.00"
"6","Cash Only","500,773.00","78,080.00","84,472.00","442,745.00","130,144.00","76,465.00","217,358.00","167,587.00","734,021.00","553,053.00"
"7","Total Accounts Receivables","1,604,998.00","1,876,628.00","1,375,674.00","1,444,600.00","1,697,567.00","2,777,933.00","3,091,540.00","3,526,359.00","3,636,573.00","3,297,520.00"
"8","Inventories","1,898,194.00","2,008,275.00","1,947,232.00","2,337,565.00","1,958,646.00","2,533,424.00","2,667,746.00","2,661,929.00","2,764,948.00","2,868,728.00"
"9","Net Property, Plant & Equipment","956,242.00","1,496,753.00","1,167,454.00","3,023,533.00","3,464,324.00","3,524,787.00","3,792,648.00","4,074,693.00","1,078,204.00","1,043,364.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","-"
"11","Short Term Debt","1,326,968.00","741,435.00","792,159.00","777,086.00","639,659.00","628,647.00","1,486,736.00","2,185,917.00","2,517,385.00","1,456,196.00"
"12","Long Term Debt","855,373.00","1,717,265.00","1,738,572.00","3,358,355.00","4,168,658.00","4,614,646.00","4,249,964.00","2,957,741.00","2,962,025.00","3,782,325.00"
"13","Net Operating Cash Flow","118,006.00","(489,528.00)","(434,977.00)","228,272.00","71,960.00","(509,342.00)","502,377.00","484,723.00","596,313.00","971,571.00"
"14","Capital Expenditures","(82,952.00)","(53,868.00)","(16,637.00)","(40,058.00)","(126,489.00)","(264,578.00)","(456,098.00)","(267,041.00)","(186,034.00)","(106,165.00)"
"15","Total Shares Outstanding (million)","2,079,413.00","2,276,644.00","2,323,357.00","2,405,905.00","2,418,993.00","2,450,745.00","2,467,992.00","2,472,322.00","2,513,528.00","2,513,529.00"
