"1","Financial Year","31-10-2019       2","31-01-2020       3","30-04-2020       4","31-07-2020       1","31-10-2020       2","31-01-2021       3","30-04-2021       4","31-07-2021       1","31-10-2021       2","31-01-2022       3"
"2","Sales/Revenue","30,040.00","30,251.00","20,657.00","27,585.00","26,877.00","32,939.00","30,088.00","26,999.00","29,205.00","33,357.00"
"3","Pretax Income","4,286.00","2,340.00","(1,051.00)","6,104.00","3,487.00","6,944.00","3,541.00","9,436.00","8,027.00","16,207.00"
"4","Net Income","2,840.00","1,297.00","(204.00)","5,479.00","2,384.00","5,545.00","2,962.00","8,177.00","6,863.00","10,635.00"
"5","Cash & Short-Term Investments","27,903.00","26,047.00","25,395.00","20,844.00","21,672.00","19,776.00","21,842.00","24,650.00","30,447.00","25,366.00"
"6","Total Accounts Receivables","34,498.00","33,587.00","25,213.00","26,738.00","27,620.00","30,176.00","31,415.00","24,825.00","28,785.00","40,031.00"
"7","Inventories","14,216.00","15,147.00","16,242.00","12,003.00","11,755.00","13,715.00","12,406.00","13,645.00","17,465.00","21,529.00"
"8","Net Property, Plant & Equipment","177,995.00","176,097.00","142,248.00","145,070.00","143,539.00","141,990.00","130,599.00","130,587.00","128,977.00","115,064.00"
"9","Accrued Payable","23,415.00","22,486.00","22,344.00","-","18,003.00","-","20,381.00","-","-","-"
"10","Short Term Debt","16,087.00","11,655.00","39,970.00","28,762.00","28,089.00","27,484.00","62,517.00","68,949.00","69,185.00","77,388.00"
"11","Long Term Debt","10,627.00","10,336.00","13,061.00","12,911.00","12,848.00","12,668.00","12,693.00","13,116.00","12,608.00","9,690.00"
"12","Net Operating Cash Flow","4,866.00","2,486.00","10,619.00","1,777.00","2,152.00","(1,481.00)","8,656.00","1,328.00","2,912.00","(13,221.00)"
"13","Capital Expenditures","(350.00)","(81.00)","(78.00)","(61.00)","(26.00)","(85.00)","(168.00)","(435.00)","46.00","(1,847.00)"
"14","Total Shares Outstanding (million)","108,954.00","108,954.00","108,954.00","108,933.90","108,933.90","108,933.90","108,933.90","108,933.90","108,933.90","108,933.90"
