"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","3,568.00","2,648.00","12,526.66","9,365.00","2,943.00","3,397.00","7,986.77","4,084.00","1,321.00","6,186.00"
"3","Pretax Income","(3,546.00)","(7,612.00)","(3,564.72)","(664.00)","(2,907.00)","(2,927.00)","(1,227.40)","(5,817.00)","(3,782.00)","2,303.00"
"4","Net Income","(3,943.00)","(7,949.00)","(1,986.48)","(806.00)","(2,907.00)","(3,203.00)","(788.74)","(5,966.00)","(3,927.00)","2,153.00"
"5","Cash & Short-Term Investments","117,875.00","112,928.00","103,432.00","98,674.00","99,425.00","97,510.00","137,130.00","85,464.00","184,198.00","171,601.00"
"6","Total Accounts Receivables","41,148.00","47,200.00","55,628.00","23,847.00","64,251.00","44,272.00","51,619.00","36,932.00","30,036.00","35,089.00"
"7","Inventories","60,396.00","59,144.00","63,113.00","91,089.00","69,404.00","68,915.00","58,800.00","104,212.00","103,941.00","104,022.00"
"8","Net Property, Plant & Equipment","39,369.00","38,398.00","37,480.00","83,531.00","82,483.00","81,536.00","44,530.00","24,798.00","23,975.00","23,028.00"
"9","Accrued Payable","-","-","-","-","45,447.00","23,679.00","21,941.00","44,812.00","40,773.00","41,078.00"
"10","Short Term Debt","406.00","157.00","43.00","1,705.00","41.00","41.00","3,946.00","545.00","4,803.00","5,716.00"
"11","Long Term Debt","-","-","37,913.00","35,847.00","38,295.00","39,024.00","34,196.00","37,252.00","35,354.00","34,915.00"
"12","Net Operating Cash Flow","(6,579.00)","(5,211.00)","(348.00)","239.00","666.00","(2,720.00)","24,689.00","(13,002.00)","5,091.00","(19,149.00)"
"13","Capital Expenditures","4.00","-","(269.00)","(35.00)","(214.00)","(286.00)","(2,928.00)","-","(18.00)","(3.00)"
"14","Total Shares Outstanding (million)","1,108,794.84","1,108,794.84","1,108,794.84","1,108,795.46","1,108,795.46","1,252,795.46","2,004,734.06","390,398.25","388,721.00","390,398.25"
