"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","30-06-2018","30-06-2019"
"2","Sales/Revenue","1,088.00","280,196.00","151,584.00","163,620.00","172,358.00","159,841.00","185,629.00","172,153.00","217,506.00","16,236.00"
"3","Pretax Income","(71,303.00)","33,696.00","8,030.00","5,894.00","3,574.00","4,087.00","4,010.00","4,264.00","2,590.00","(1,008.00)"
"4","Net Income","(71,352.00)","27,528.00","6,948.00","4,833.00","2,068.00","2,749.00","2,083.00","2,033.00","122.00","(73,864.00)"
"5","Cash & Short-Term Investments","78,403.00","26,743.00","34,388.00","38,223.00","19,559.00","20,866.00","55,115.00","70,724.00","62,026.00","2,125.00"
"6","Cash Only","78,403.00","23,205.00","32,757.00","25,832.00","-","-","-","-","24,163.00","25.00"
"7","Total Accounts Receivables","2.00","68,721.00","73,444.00","67,886.00","81,439.00","89,770.00","82,268.00","71,201.00","59,712.00","19,692.00"
"8","Inventories","-","16,380.00","13,233.00","11,759.00","15,073.00","17,976.00","19,143.00","16,817.00","13,309.00","-"
"9","Net Property, Plant & Equipment","-","54,977.00","58,045.00","51,177.00","52,458.00","48,792.00","50,215.00","43,172.00","42,332.00","-"
"10","Accrued Payable","-","-","-","-","7,265.00","7,167.00","5,697.00","3,603.00","-","24,500.00"
"11","Short Term Debt","-","25,790.00","20,011.00","7,364.00","-","-","-","-","-","-"
"12","Long Term Debt","-","-","-","7,364.00","-","-","-","-","-","-"
"13","Net Operating Cash Flow","76,961.00","19,714.00","9,192.00","17,909.00","(3,030.00)","2,112.00","32,950.00","18,001.00","19,845.00","25,878.00"
"14","Capital Expenditures","-","(9,119.00)","(3,780.00)","(566.00)","(2,191.00)","(534.00)","(937.00)","(500.00)","(11,873.00)","(37,496.00)"
"15","Total Shares Outstanding (million)","30,336.03","394,899.00","394,899.00","394,899.00","394,899.20","394,899.20","394,899.20","394,899.20","394,899.00","394,899.00"
