"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","31,050.00","24,288.73","31,084.00","26,570.00","26,909.00","32,967.39","32,051.00","31,666.00","27,426.00","33,833.00"
"3","Pretax Income","1,292.00","462.71","3,718.00","4,801.00","4,331.00","4,882.92","4,750.00","5,222.00","4,687.00","4,564.00"
"4","Net Income","503.00","(3,181.42)","1,277.00","2,062.00","1,910.00","3,313.76","2,536.00","2,656.00","2,611.00","2,390.00"
"5","Cash & Short-Term Investments","133,354.00","140,595.69","133,875.00","139,172.00","133,490.00","106,453.00","106,632.00","109,493.00","114,888.00","111,789.00"
"6","Cash Only","83,414.00","80,150.61","73,430.00","78,727.00","-","-","-","-","-","-"
"7","Total Accounts Receivables","39,610.00","29,614.40","36,297.00","34,445.00","35,224.00","36,803.00","41,011.00","42,078.00","37,002.00","39,722.00"
"8","Net Property, Plant & Equipment","21,366.00","21,536.57","21,289.00","20,938.00","20,205.00","20,054.00","13,417.00","13,128.00","13,166.00","13,052.00"
"9","Short Term Debt","25,874.00","27,047.61","27,730.00","28,978.00","26,881.00","27,172.00","28,479.00","29,601.00","31,453.00","30,182.00"
"10","Long Term Debt","333,249.00","326,902.85","320,242.00","313,950.00","307,640.00","303,246.00","296,898.00","291,058.00","285,369.00","279,808.00"
"11","Net Operating Cash Flow","11,234.00","3,819.85","6,663.00","5,978.00","5,610.00","5,366.00","5,331.00","3,905.00","12,975.00","6,183.00"
"12","Capital Expenditures","(858.00)","(495.11)","(155.00)","(60.00)","11.00","(98.00)","(53.00)","(64.00)","(94.00)","(256.00)"
"13","Total Shares Outstanding (million)","470,953.49","472,284.73","472,284.28","519,513.13","519,513.13","520,880.63","520,880.63","537,880.63","550,378.63","550,385.13"
