"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","54,112.00","55,828.00","91,082.00","74,266.00","92,816.00","104,208.00","64,282.00","14,652.00","33,524.00","51,608.00"
"3","Pretax Income","22,785.00","28,257.00","43,739.00","31,912.00","36,945.00","62,867.00","35,918.00","2,880.00","9,948.00","20,752.00"
"4","Net Income","16,449.00","20,895.00","31,952.00","23,320.00","27,723.00","50,399.00","24,686.00","2,242.00","8,660.00","15,113.00"
"5","Cash & Short-Term Investments","8,680.00","8,956.00","11,794.00","18,343.00","17,130.00","2,766.00","16,710.00","7,187.00","21,660.00","58,959.00"
"6","Cash Only","6,008.00","5,790.00","11,384.00","-","-","-","-","-","-","-"
"7","Total Accounts Receivables","31,728.00","15,561.00","6,799.00","14,580.00","12,709.00","19,057.00","13,121.00","16,417.00","18,275.00","18,503.00"
"8","Inventories","40,801.00","73,900.00","75,752.00","75,609.00","73,202.00","73,531.00","88,284.00","88,135.00","78,628.00","63,529.00"
"9","Net Property, Plant & Equipment","13,312.00","13,070.00","12,462.00","14,882.00","14,837.00","14,689.00","15,395.00","14,778.00","17,242.00","15,574.00"
"10","Accrued Payable","15,540.00","28,006.00","23,160.00","78,384.00","80,826.00","32,688.00","43,808.00","38,116.00","36,148.00","36,145.00"
"11","Short Term Debt","4,494.00","1,500.00","2,000.00","2,000.00","2,000.00","5,500.00","2,000.00","2,000.00","2,000.00","2,000.00"
"12","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"13","Net Operating Cash Flow","(4,627.00)","19,029.00","21,027.00","38,615.00","30,139.00","(2,699.00)","31,002.00","(3,758.00)","41,275.00","35,418.00"
"14","Capital Expenditures","(1,095.00)","(438.00)","(143.00)","(552.00)","(708.00)","(477.00)","(1,530.00)","(430.00)","(3,101.00)","(12.00)"
"15","Total Shares Outstanding (million)","179,553.00","179,348.60","179,346.60","179,346.60","179,340.60","179,338.00","179,337.00","179,337.00","179,336.60","179,336.60"
