"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","47,313.00","35,975.00","39,338.00","49,935.00","55,150.00","40,727.00","45,936.00","37,817.00","39,612.00","33,195.00"
"3","Pretax Income","6,730.00","9.00","746.00","1,488.00","3,638.00","572.00","3,099.00","(4,560.00)","2,593.00","1,769.00"
"4","Net Income","5,123.00","(329.00)","(148.00)","905.00","2,279.00","57.00","2,216.00","(4,914.00)","2,085.00","2,167.00"
"5","Cash & Short-Term Investments","8,869.00","3,616.00","6,426.00","5,600.00","7,685.00","5,851.00","5,761.00","4,113.00","13,009.00","24,855.00"
"6","Cash Only","2,026.00","2,431.00","4,093.00","3,831.00","7,111.00","-","-","-","-","-"
"7","Total Accounts Receivables","3,606.00","4,371.00","4,986.00","7,297.00","7,853.00","5,457.00","6,040.00","6,379.00","4,135.00","5,315.00"
"8","Inventories","16,111.00","17,324.00","17,353.00","19,629.00","20,248.00","21,216.00","17,339.00","18,639.00","20,191.00","20,608.00"
"9","Net Property, Plant & Equipment","34,514.00","34,316.00","32,158.00","35,108.00","34,088.00","32,536.00","31,377.00","49,267.00","46,843.00","46,251.00"
"10","Accrued Payable","-","-","-","-","-","6,352.00","5,961.00","6,336.00","6,814.00","5,059.00"
"11","Short Term Debt","2,140.00","-","-","4,898.00","4,539.00","2,414.00","83.00","254.00","-","1,486.00"
"12","Long Term Debt","-","-","-","147.00","44.00","171.00","87.00","-","-","269.00"
"13","Net Operating Cash Flow","16,409.00","1,129.00","2,815.00","(467.00)","6,460.00","2,561.00","7,950.00","1,535.00","3,740.00","(5,504.00)"
"14","Capital Expenditures","(1,635.00)","(2,911.00)","(1,003.00)","(1,111.00)","(1,969.00)","(1,210.00)","(2,929.00)","(1,942.00)","(440.00)","(1,440.00)"
"15","Total Shares Outstanding (million)","230,958.00","230,958.00","230,958.00","230,958.00","250,203.31","250,203.31","240,119.46","235,603.05","256,588.24","317,679.52"
