"1","Financial Year","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2","31-12-2021       3"
"2","Sales/Revenue","8,080.00","7,930.00","6,890.08","3,243.00","5,676.00","6,075.00","5,112.00","3,997.00","4,640.00","6,268.00"
"3","Pretax Income","(1,133.00)","(838.00)","(1,568.48)","(451.00)","(307.00)","(108.00)","366.00","(226.00)","(159.00)","(176.00)"
"4","Net Income","(1,133.00)","(979.00)","(1,385.17)","(451.00)","(307.00)","(126.00)","271.00","(226.00)","(159.00)","(190.00)"
"5","Cash & Short-Term Investments","28,303.00","28,801.00","24,977.00","30,441.00","31,557.00","31,665.00","32,435.00","32,418.00","31,607.00","29,639.00"
"6","Cash Only","5,503.00","9,801.00","10,876.00","12,710.00","7,716.00","11,003.00","5,860.00","5,121.00","8,396.00","5,206.00"
"7","Total Accounts Receivables","9,505.00","8,380.00","13,149.00","7,834.00","7,698.00","8,556.00","7,606.00","7,329.00","8,241.00","10,168.00"
"8","Inventories","11,191.00","10,419.00","8,266.00","7,548.00","6,088.00","5,585.00","5,796.00","6,417.00","6,073.00","5,935.00"
"9","Net Property, Plant & Equipment","15,460.00","15,953.00","16,236.00","16,141.00","16,051.00","15,771.00","15,569.00","15,740.00","15,782.00","15,570.00"
"10","Short Term Debt","-","-","278.00","207.00","144.00","83.00","23.00","312.00","469.00","397.00"
"11","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"12","Net Operating Cash Flow","(1,170.00)","948.00","(3,588.00)","5,461.00","1,204.00","(54.00)","680.00","121.00","(811.00)","(1,955.00)"
"13","Capital Expenditures","(254.00)","(690.00)","(384.00)","(135.00)","(110.00)","(91.00)","(21.00)","(151.00)","(60.00)","(46.00)"
"14","Total Shares Outstanding (million)","449,550.00","449,550.00","449,550.00","449,550.00","449,550.00","449,550.00","449,550.00","449,550.00","449,550.00","449,550.00"
