"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","32,981.89","33,236.60","45,301.22","72,506.42","94,706.38","96,104.35","95,361.01","102,871.29","82,410.00","61,514.00"
"3","Pretax Income","5,066.99","6,310.63","7,530.73","10,645.13","7,887.84","9,965.96","14,304.47","15,350.62","15,187.00","15,072.00"
"4","Net Income","3,528.60","4,659.42","5,598.57","7,373.11","6,003.88","6,715.21","10,160.47","11,099.46","11,080.00","11,044.00"
"5","Cash & Short-Term Investments","4,339.77","8,499.56","7,647.62","12,286.93","8,827.45","11,709.64","20,598.98","19,326.14","31,322.00","38,441.00"
"6","Cash Only","2,835.75","3,594.18","5,122.63","4,139.91","8,726.80","8,716.91","9,687.26","5,869.41","5,086.00","9,546.00"
"7","Total Accounts Receivables","5,127.39","3,212.67","8,169.26","9,937.21","22,239.00","21,745.59","23,020.94","22,082.33","11,418.00","6,974.00"
"8","Inventories","10,293.17","10,419.53","18,874.58","11,827.11","14,216.86","9,017.37","6,994.21","8,399.84","6,592.00","9,335.00"
"9","Net Property, Plant & Equipment","27,370.18","28,781.57","30,882.10","29,467.89","33,635.89","41,849.70","47,522.93","46,784.03","42,327.00","37,389.00"
"10","Short Term Debt","5,220.90","6,376.37","12,359.37","5,051.84","3,786.89","7,150.52","7,443.65","5,501.32","2,995.00","2,378.00"
"11","Long Term Debt","5,118.07","5,963.84","10,040.78","9,545.51","9,472.54","12,691.60","14,055.42","13,227.18","10,866.00","7,049.00"
"12","Net Operating Cash Flow","9,949.79","9,962.85","(3,340.46)","17,130.17","6,488.75","16,102.54","20,870.11","13,055.89","24,508.00","18,405.00"
"13","Capital Expenditures","(4,747.89)","(4,248.71)","(1,962.91)","(831.71)","(2,745.41)","(6,096.09)","(6,053.16)","(2,775.51)","(2,966.00)","(1,966.00)"
"14","Total Shares Outstanding (million)","297,893.00","297,893.33","297,893.33","297,892.02","297,892.02","297,892.02","297,892.02","297,892.02","446,837.65","446,837.65"
