"1","Financial Year","30-06-2019       1","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2"
"2","Sales/Revenue","13,197.00","15,450.00","16,683.00","32,529.00","13,207.00","18,035.00","23,730.00","32,389.00","21,059.00","22,837.00"
"3","Pretax Income","1,973.00","420.00","567.00","(73,805.00)","8,243.00","4,965.00","3,012.00","13,369.00","2,687.00","2,974.00"
"4","Net Income","1,797.00","(178.00)","(83.00)","(73,957.00)","8,129.00","3,950.00","2,006.00","12,519.00","1,783.00","2,100.00"
"5","Cash & Short-Term Investments","11,953.00","11,316.00","10,274.00","11,612.00","31,679.00","16,067.00","29,019.00","38,352.00","28,332.00","29,946.00"
"6","Cash Only","5,399.00","5,895.00","5,535.00","7,726.00","6,045.00","11,828.00","20,349.00","26,846.00","13,501.00","13,830.00"
"7","Total Accounts Receivables","27,681.00","30,419.00","30,416.00","35,686.00","28,975.00","29,938.00","25,571.00","30,052.00","36,049.00","41,118.00"
"8","Inventories","43.00","47.00","45.00","41.00","46.00","47.00","46.00","33.00","30.00","32.00"
"9","Net Property, Plant & Equipment","2,154.00","2,032.00","1,981.00","3,631.00","1,556.00","1,329.00","1,206.00","1,425.00","2,042.00","1,454.00"
"10","Short Term Debt","25,106.00","24,218.00","23,038.00","16,245.00","9,078.00","791.00","2,153.00","1,066.00","686.00","669.00"
"11","Long Term Debt","15,937.00","15,887.00","15,836.00","11,463.00","10,487.00","339.00","177.00","335.00","874.00","331.00"
"12","Net Operating Cash Flow","(3,309.00)","(578.00)","3,218.00","4,288.00","6,124.00","872.00","12,163.00","5,589.00","(3,007.00)","630.00"
"13","Capital Expenditures","(1,566.00)","(188.00)","(359.00)","(1,381.00)","(534.00)","(152.00)","(6.00)","(640.00)","(481.00)","415.00"
"14","Total Shares Outstanding (million)","501,758.00","501,758.00","501,758.00","501,758.00","501,759.00","501,759.00","501,759.00","552,281.65","552,282.00","552,282.00"
