"1","Financial Year","30-11-2019       3","29-02-2020       4","31-05-2020       1","31-08-2020       2","30-11-2020       3","28-02-2021       4","31-05-2021       1","31-08-2021       2","30-11-2021       3","28-02-2022       4"
"2","Sales/Revenue","165,513.00","143,975.77","80,663.00","136,310.00","133,040.00","136,244.62","148,500.00","136,490.00","209,337.00","258,868.00"
"3","Pretax Income","12,863.00","9,575.66","(4,626.00)","13,522.00","10,733.00","16,383.74","18,640.00","20,259.00","26,373.00","32,414.00"
"4","Net Income","10,268.00","7,378.59","(5,551.00)","10,721.00","8,747.00","12,550.64","15,190.00","15,305.00","20,363.00","21,267.00"
"5","Cash & Short-Term Investments","81,886.00","88,626.00","98,168.00","113,774.00","122,827.00","137,716.00","135,554.00","170,808.00","177,904.00","180,353.00"
"6","Cash Only","79,286.00","86,010.00","95,536.00","111,129.00","120,172.00","135,051.00","132,882.00","168,130.00","175,218.00","177,660.00"
"7","Total Accounts Receivables","183,660.00","162,271.00","157,267.00","136,623.00","137,824.00","133,529.00","159,653.00","155,843.00","204,105.00","242,308.00"
"8","Inventories","320,822.00","305,583.00","310,067.00","294,863.00","296,283.00","281,940.00","287,311.00","334,566.00","327,682.00","398,984.00"
"9","Net Property, Plant & Equipment","283,222.00","343,153.00","339,691.00","339,912.00","339,503.00","340,948.00","341,772.00","338,825.00","334,798.00","338,697.00"
"10","Accrued Payable","42,526.00","39,657.00","47,416.00","32,475.00","35,954.00","31,002.00","38,187.00","55,798.00","72,794.00","149,155.00"
"11","Short Term Debt","162,066.00","132,467.00","144,036.00","127,199.00","131,763.00","124,501.00","130,612.00","167,501.00","174,037.00","189,772.00"
"12","Long Term Debt","62,983.00","59,329.00","57,947.00","56,183.00","53,847.00","51,839.00","50,419.00","48,238.00","45,020.00","41,781.00"
"13","Net Operating Cash Flow","11,164.00","48,639.00","6,717.00","39,744.00","16,855.00","34,010.00","(2,651.00)","(2,618.00)","4,813.00","(2,567.00)"
"14","Capital Expenditures","(5,328.00)","(2,349.00)","(570.00)","(4,568.00)","(4,664.00)","(5,162.00)","(5,382.00)","(1,772.00)","(1,223.00)","(8,427.00)"
"15","Total Shares Outstanding (million)","749,900.29","749,190.69","750,161.94","757,659.31","754,449.33","754,552.85","757,299.01","767,588.16","795,743.36","819,652.78"
