"1","Financial Year","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2","31-12-2021       3"
"2","Sales/Revenue","16,554.00","17,147.00","13,335.00","16,070.00","20,598.00","19,195.00","24,117.79","21,794.00","21,664.00","21,676.00"
"3","Pretax Income","(2,093.00)","(673.00)","(750.00)","(1,228.00)","6.00","(1,001.00)","(2,580.28)","(1,296.00)","(1,843.00)","(2,360.00)"
"4","Net Income","(2,107.00)","(686.00)","(2,643.00)","(1,228.00)","6.00","(1,001.00)","(2,615.78)","(1,296.00)","(1,843.00)","(2,360.00)"
"5","Cash & Short-Term Investments","15,421.00","14,901.00","14,989.00","12,961.00","27,515.00","13,820.00","22,422.00","11,940.00","18,458.00","24,561.00"
"6","Total Accounts Receivables","20,141.00","22,325.00","21,654.00","19,731.00","29,307.00","37,919.00","47,065.00","47,548.00","48,213.00","47,608.00"
"7","Inventories","8,057.00","8,978.00","10,742.00","10,058.00","9,557.00","16,591.00","14,232.00","14,753.00","12,637.00","12,210.00"
"8","Net Property, Plant & Equipment","37,757.00","36,820.00","36,278.00","35,160.00","35,689.00","35,640.00","39,040.00","39,215.00","38,087.00","37,461.00"
"9","Short Term Debt","1,680.00","1,663.00","2,034.00","1,680.00","2,273.00","2,232.00","2,936.00","1,311.00","1,317.00","1,312.00"
"10","Long Term Debt","-","5,530.00","5,248.00","4,975.00","11,772.00","12,027.00","11,324.00","4,727.00","3,916.00","3,223.00"
"11","Net Operating Cash Flow","868.00","(273.00)","(6,117.00)","(1,188.00)","(6,373.00)","(12,933.00)","(6,354.00)","331.00","(1,710.00)","4,688.00"
"12","Capital Expenditures","(286.00)","(19.00)","(624.00)","(377.00)","(760.00)","(1,001.00)","(2,744.00)","(895.00)","(68.00)","(233.00)"
"13","Total Shares Outstanding (million)","-","131,497.00","131,497.00","134,886.40","269,772.80","354,206.90","431,191.90","527,191.90","527,191.90","560,548.90"
